Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Taoism (Han Chinese),388013,3,0,0,0,0,0,0,1,0,0,4,0,7,7,0,4,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,5,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,5,4,3,5,3,3,5,3,3,7,5,4,8,8,5,0,0,8,8,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387442,2,3,0,0,0,0,0,1,0,0,5,0,9,10,0,4,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,8,0,8,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,10,1,0,3,1,1,5,1,2,1,2,1,0,0,1,8,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388633,2,0,0,0,0,0,0,0,0,0,5,0,6,6,0,7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,1,2,2,2,1,1,1,5,5,5,5,5,2,0,0,7,4,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346090,3,0,0,0,0,0,0,0,0,0,7,0,9,10,0,10,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,1,3,2,1,3,1,1,10,3,8,8,3,2,0,0,8,3,4,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341543,2,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,2,0,2,8,8,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3,3,0,0,0,5,0,0,0,0,6,1,1,1,1,3,5,5,1,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346726,4,0,0,0,0,0,0,1,0,0,9,0,9,9,0,8,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,3,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,1,1,1,1,8,1,1,1,1,1,10,5,7,8,1,0,0,8,7,7,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386566,4,2,0,0,0,0,0,1,0,0,1,0,10,1,0,5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2,0,5,0,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,1,1,2,1,0,3,1,3,6,1,6,6,3,5,0,0,6,4,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388613,3,0,0,0,0,0,0,0,0,0,1,0,8,3,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,2,3,1,1,2,1,1,5,5,2,8,1,1,0,0,9,7,7,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387544,1,3,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,7,0,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,7,3,7,3,0,3,3,3,3,3,7,3,3,3,0,0,3,4,5,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388631,3,0,0,0,0,0,0,0,0,0,1,0,9,4,0,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,1,1,1,7,2,1,2,1,1,3,1,3,5,8,1,0,0,2,7,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),345230,3,0,0,0,0,0,0,1,0,0,7,0,8,6,0,8,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,7,7,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,1,1,1,2,2,2,2,2,2,2,7,1,0,0,6,3,2,0,0,0,0,0,0,0,0,6,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388758,2,0,0,0,0,0,0,1,0,0,9,0,10,7,0,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,6,5,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,1,2,1,8,1,1,1,6,1,10,1,5,9,10,9,0,0,9,7,5,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387540,2,2,0,0,0,0,0,1,0,0,6,0,6,6,0,6,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,5,0,7,7,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,4,1,1,1,0,4,1,1,1,2,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387390,2,2,0,0,0,0,0,1,0,0,5,0,6,6,0,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,5,0,7,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,2,4,1,0,2,1,2,4,3,3,5,3,4,0,0,5,4,7,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386022,1,2,0,0,0,0,0,0,0,0,5,0,5,5,3,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,0,9,0,5,5,1,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,5,0,0,0,0,1,1,1,1,1,5,1,1,1,0,0,0,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),385333,3,2,0,0,0,0,0,0,0,0,5,0,5,7,8,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,8,0,8,10,2,8,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,3,0,0,0,0,1,2,1,2,1,2,1,8,1,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388094,3,0,0,0,0,0,0,0,0,0,7,0,7,7,0,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,2,1,1,1,2,1,1,5,1,1,1,5,1,0,0,5,3,4,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386276,1,2,0,0,0,0,0,0,0,0,7,0,5,5,5,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,0,7,4,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,3,0,0,0,0,10,1,3,5,5,5,5,5,5,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),77484,2,4,0,0,0,0,0,0,0,0,1,0,10,10,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,10,0,6,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,8,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387572,3,1,0,0,0,0,0,1,0,0,5,0,5,5,0,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,5,0,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,8,5,5,0,8,6,5,5,5,7,7,5,7,0,0,6,8,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386594,1,0,0,0,0,0,0,1,0,0,6,0,10,10,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,8,0,6,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386873,2,2,0,0,0,0,0,1,0,0,4,0,7,7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,0,5,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,3,2,3,0,6,3,4,3,2,1,6,2,1,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386217,2,2,0,0,0,0,0,0,0,0,6,0,8,8,9,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,0,2,0,9,10,1,7,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,8,1,0,0,0,8,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346541,1,0,0,0,0,0,0,1,0,0,7,0,8,2,0,7,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,7,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,5,3,2,2,1,3,2,5,1,1,1,1,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,7,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),342747,3,1,0,0,0,0,0,1,0,0,6,0,6,5,0,5,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,4,0,6,5,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,5,7,4,4,0,7,7,7,3,5,6,5,0,4,0,0,5,4,4,0,0,0,0,0,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341623,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,0,0,1,6,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386230,2,2,0,0,0,0,0,0,0,0,5,0,4,8,9,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,3,0,7,7,9,9,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,0,0,0,0,5,3,3,6,6,6,5,9,4,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),345296,2,0,0,0,0,0,0,1,0,0,5,0,8,8,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,3,1,10,1,1,1,1,1,1,1,10,10,1,1,0,0,5,3,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),345626,3,0,0,0,0,0,0,0,0,0,5,0,7,6,0,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1,1,2,3,2,1,1,1,1,1,2,2,1,1,0,0,2,7,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346380,2,0,0,0,0,0,0,1,0,0,9,0,5,6,0,6,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346305,3,0,0,0,0,0,0,1,0,0,3,0,10,8,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,7,7,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,5,5,1,7,3,1,3,1,1,5,3,3,8,3,3,0,0,5,4,4,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388039,3,0,0,0,0,0,0,1,0,0,5,0,5,6,0,5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,6,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,1,6,1,1,1,1,1,8,1,5,7,8,3,0,0,7,7,7,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),345447,3,0,0,0,0,0,0,1,0,0,5,0,5,5,0,5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,7,8,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,1,5,1,1,1,1,2,5,2,2,5,8,6,0,0,5,3,7,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),76983,3,2,0,0,0,0,0,1,0,0,10,0,6,8,0,5,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,5,0,6,10,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,6,6,0,1,1,1,1,1,1,10,6,5,0,0,6,3,5,0,0,0,0,0,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343920,1,1,0,0,0,0,0,1,0,0,4,0,4,5,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,3,0,5,5,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,3,1,1,0,4,3,3,2,2,3,2,0,1,0,0,2,1,8,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346544,2,0,0,0,0,0,0,1,0,0,5,0,8,6,0,5,1,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,1,1,8,1,1,1,1,1,4,2,5,5,10,1,0,0,5,4,5,0,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386514,2,4,0,0,0,0,0,1,0,0,8,0,8,9,0,4,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2,0,8,0,3,6,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,3,7,9,2,0,2,7,7,7,5,4,9,4,5,0,0,6,4,1,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388294,2,0,0,0,0,0,0,1,0,0,5,0,1,5,0,4,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,7,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,1,1,1,2,1,1,2,1,1,1,1,1,3,3,1,0,0,1,8,5,0,0,0,0,0,0,0,0,6,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344589,2,2,0,0,0,0,0,1,0,0,5,0,7,7,0,6,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,0,10,0,10,9,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,3,7,9,0,4,3,3,5,5,5,5,0,4,0,0,3,8,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386883,2,1,0,0,0,0,0,1,0,0,7,0,8,8,0,6,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,6,0,9,9,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,3,2,3,3,0,3,2,2,3,3,3,5,6,3,0,0,5,7,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387458,3,2,0,0,0,0,0,1,0,0,8,0,9,8,0,8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,8,0,8,8,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,1,1,1,0,1,1,1,3,3,1,1,8,1,0,0,5,6,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387365,1,2,0,0,0,0,0,1,0,0,9,0,9,10,0,9,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2,0,7,0,3,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,1,10,1,0,1,1,1,1,1,1,6,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,9,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386875,3,2,0,0,0,0,0,1,0,0,4,0,9,9,0,3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,6,0,7,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,5,2,5,0,5,7,7,6,7,7,7,2,6,0,0,7,4,5,0,0,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386247,2,2,0,0,0,0,0,0,0,0,5,0,5,3,7,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,6,0,5,10,3,7,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,1,5,1,3,8,6,9,10,1,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386171,3,4,0,0,0,0,0,0,0,0,5,0,8,4,8,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0,7,0,5,8,9,8,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,3,2,1,1,1,3,4,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,1,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387613,2,3,0,0,0,0,0,1,0,0,8,0,8,8,0,9,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,0,7,0,7,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,1,5,1,0,5,1,1,6,5,2,6,9,1,0,0,5,7,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387026,2,3,0,0,0,0,0,1,0,0,7,0,8,8,0,8,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,10,0,8,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,7,3,4,2,0,3,3,3,2,3,5,3,8,3,0,0,2,6,1,0,0,0,0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343846,2,2,0,0,0,0,0,1,0,0,8,0,8,9,0,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,0,5,0,8,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,2,2,2,2,0,2,2,2,3,3,2,3,0,2,0,0,3,7,5,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387339,1,2,0,0,0,0,0,1,0,0,5,0,5,5,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10,0,5,6,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1,1,10,1,0,1,1,1,5,8,5,5,10,1,0,0,10,7,2,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388105,1,0,0,0,0,0,0,1,0,0,10,0,10,7,0,10,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,8,5,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,4,1,1,1,1,1,1,3,2,5,3,1,0,0,5,4,4,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387792,2,0,0,0,0,0,0,1,0,0,7,0,4,4,0,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,1,2,1,2,2,1,2,1,1,1,1,1,2,7,1,0,0,4,7,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386096,2,1,0,0,0,0,0,0,0,0,6,0,8,9,8,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0,7,0,8,9,3,8,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,5,0,0,0,0,2,1,1,8,1,1,7,7,4,0,0,0,7,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386616,2,2,0,0,0,0,0,1,0,0,10,0,7,6,0,6,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,0,8,0,9,5,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,0,0,1,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),385316,2,2,0,0,0,0,0,0,0,0,8,0,7,5,8,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,5,0,5,4,4,8,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,1,0,0,0,0,1,1,1,8,3,4,7,7,3,0,0,0,7,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
