Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Vietnam Ancestral worshipping / Tradition,418814,2,1,0,0,0,0,0,0,0,0,8,0,9,9,9,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,9,0,9,9,5,9,0,0,0,0,9,0,0,0,0,0,0,1,0,0,2,0,3,3,0,0,0,4,0,0,0,0,5,5,5,5,5,8,5,5,5,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,4,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418559,3,1,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,9,0,6,9,1,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,440573,1,1,0,0,0,0,0,1,1,0,10,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2,2,0,1,6,10,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,3,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,4,3,4,0,0,1,1,1,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,419176,3,2,0,0,0,0,0,0,0,0,4,0,10,10,10,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2,0,6,0,8,6,5,4,0,0,0,0,8,0,0,0,0,0,0,1,0,0,2,0,2,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,439906,1,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,0,2,5,5,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418707,3,1,0,0,0,0,0,0,0,0,1,0,9,10,9,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,10,0,6,10,6,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,417844,3,1,0,0,0,0,0,0,0,0,1,0,7,8,8,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,0,9,0,8,10,1,9,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,1,4,2,0,0,0,0,0,0,0,1,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,417553,3,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,2,0,2,1,7,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,3,0,0,0,2,0,0,0,0,2,1,1,1,1,5,5,6,1,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,417620,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,1,10,10,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,3,0,0,0,3,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418527,3,1,0,0,0,0,0,0,0,0,3,0,10,10,5,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,8,0,6,6,5,7,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,0,0,0,0,9,2,2,2,1,2,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,4,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,440562,1,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,2,1,0,2,5,10,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418608,4,1,0,0,0,0,0,0,0,0,1,0,10,10,10,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,10,0,10,10,1,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,1,0,0,0,4,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418481,4,1,0,0,0,0,0,0,0,0,5,0,10,10,5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,5,0,8,8,5,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,5,0,0,0,0,5,5,5,5,5,5,5,10,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,416983,3,2,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,2,1,0,1,5,10,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418344,2,1,0,0,0,0,0,0,0,0,3,0,10,10,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,9,0,10,10,1,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,1,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,419218,4,1,0,0,0,0,0,0,0,0,1,0,10,9,4,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,7,0,9,7,1,5,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,3,0,0,0,0,1,1,1,1,1,6,5,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,4,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,419103,4,1,0,0,0,0,0,0,0,0,2,0,8,8,8,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,6,5,4,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,2,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418228,3,2,0,0,0,0,0,0,0,0,6,0,6,6,6,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,6,0,5,6,4,4,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,2,0,0,0,0,2,2,1,1,1,3,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,416971,3,2,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,9,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,417867,4,2,0,0,0,0,0,0,0,0,5,0,10,10,10,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,7,0,6,7,3,5,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,5,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,418536,2,2,0,0,0,0,0,0,0,0,4,0,9,9,8,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,6,0,6,6,4,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,4,0,0,0,1,0,0,0,0,1,1,1,2,1,4,1,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,4,4,3,0,0,0,0,0,0,0,1,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vietnam Ancestral worshipping / Tradition,419251,3,2,0,0,0,0,0,0,0,0,3,0,6,9,8,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,6,0,6,6,3,8,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,5,4,3,0,0,0,0,0,0,0,1,0,0,0,3,9,90202255,Vietnam Ancestral worshipping / Tradition
Vodou,160010,2,2,0,0,0,0,0,1,0,0,10,0,1,1,0,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,10,0,9,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,1,8,1,0,5,5,1,1,3,1,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,8,80502005,Vodou
Vodou,159857,2,1,0,0,0,0,0,1,0,0,10,0,6,6,0,2,0,0,1,0,0,1,0,1,0,1,1,0,0,0,2,0,5,0,5,5,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,10,1,1,0,9,3,1,1,5,1,1,1,1,0,0,1,8,2,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,8,80502005,Vodou
Vodou,158290,2,2,0,0,0,0,0,1,0,0,6,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,6,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,4,4,7,8,0,4,7,7,7,7,8,7,3,6,0,0,8,4,2,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3,8,80502005,Vodou
Vodou,158266,2,2,0,0,0,0,0,1,0,0,10,0,9,9,0,7,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1,0,10,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,8,2,8,7,0,2,1,8,8,2,5,5,6,6,0,0,9,2,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,8,80502005,Vodou
Vodou,158856,1,4,0,0,0,0,0,1,0,0,10,0,6,6,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,5,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,4,5,5,4,0,7,7,4,6,4,5,5,4,5,0,0,4,4,2,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,8,80502005,Vodou
Vodou,159342,1,3,0,0,0,0,0,0,0,0,1,0,8,8,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,3,0,5,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,1,5,1,0,9,1,1,2,1,1,1,1,1,0,0,1,3,8,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,8,80502005,Vodou
Vodou,158642,2,2,0,0,0,0,0,1,0,0,10,0,5,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,8,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,1,1,1,1,0,10,1,1,1,1,1,1,1,1,0,0,1,7,2,0,0,0,0,0,0,0,0,7,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,8,80502005,Vodou
Vodou,158994,2,1,0,0,0,0,0,1,0,0,10,0,10,10,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,6,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,5,1,5,1,0,1,1,1,1,1,1,5,1,1,0,0,5,7,2,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,8,80502005,Vodou
Vodou,158274,2,2,0,0,0,0,0,1,0,0,10,0,3,2,0,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,6,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,4,6,6,3,0,5,6,6,6,7,7,6,4,4,0,0,5,1,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,8,80502005,Vodou
Vodou,159568,2,1,0,0,0,0,0,1,0,0,5,0,10,10,0,10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,3,0,5,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,3,5,8,7,0,4,6,7,8,7,7,7,3,8,0,0,6,6,2,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,8,80502005,Vodou
Vodou,158797,2,1,0,0,0,0,0,1,0,0,9,0,2,2,0,4,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2,0,1,0,3,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,1,5,1,0,5,1,1,1,1,5,1,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,8,80502005,Vodou
Vodou,159467,2,1,0,0,0,0,0,1,0,0,10,0,9,3,0,7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,3,0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,5,1,0,6,1,1,1,1,1,1,1,1,0,0,1,8,2,0,0,0,0,0,0,0,0,7,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,8,80502005,Vodou
Vodou,158615,3,1,0,0,0,0,0,1,0,0,10,0,7,10,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,5,6,5,5,0,7,6,6,4,4,4,7,4,4,0,0,7,1,2,0,0,0,0,0,0,0,0,10,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,8,80502005,Vodou
Vodou,159810,3,1,0,0,0,0,0,1,0,0,10,0,1,1,0,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,5,0,9,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,4,4,0,10,1,1,1,1,1,1,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,6,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,3,8,80502005,Vodou
Vodou,158739,2,2,0,0,0,0,0,1,0,0,9,0,4,5,0,6,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,4,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,10,5,10,6,0,7,10,5,1,9,1,10,1,1,0,0,10,8,2,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,8,80502005,Vodou
Vodou,158840,2,1,0,0,0,0,0,0,0,0,1,0,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,3,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,3,6,9,6,0,3,4,4,6,5,3,7,5,4,0,0,8,8,8,0,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,8,80502005,Vodou
Vodou,159402,2,4,0,0,0,0,0,1,0,0,1,0,7,7,0,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,5,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,4,4,7,7,0,7,6,7,8,7,6,5,2,4,0,0,8,8,1,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,8,80502005,Vodou
Vodou,159832,1,2,0,0,0,0,0,1,0,0,5,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,5,0,3,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,6,3,10,9,0,1,10,5,2,4,1,6,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,8,80502005,Vodou
Vodou,158440,3,2,0,0,0,0,0,1,0,0,10,0,5,5,0,5,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,1,5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,7,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,8,80502005,Vodou
Vodou,159421,1,4,0,0,0,0,0,1,0,0,10,0,8,8,0,7,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,3,0,6,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,1,10,10,10,0,1,10,10,1,10,10,10,10,10,0,0,10,6,2,0,0,0,0,0,0,0,0,9,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,3,8,80502005,Vodou
Vodou,158864,1,4,0,0,0,0,0,1,0,0,10,0,9,8,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,1,5,1,0,5,5,1,1,1,1,1,1,1,0,0,1,6,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,8,80502005,Vodou
Vodou,159773,1,2,0,0,0,0,0,1,0,0,10,0,10,4,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,5,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,3,6,5,0,3,3,4,5,4,2,3,4,5,0,0,4,6,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,8,80502005,Vodou
Vodou,159669,2,1,0,0,0,0,0,1,0,0,5,0,3,5,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,4,0,3,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,10,10,10,8,0,10,10,10,1,1,5,8,1,1,0,0,10,7,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,8,80502005,Vodou
Vodou,158292,3,2,0,0,0,0,0,1,0,0,7,0,3,7,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0,6,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,4,4,7,7,0,7,8,7,7,8,6,5,3,4,0,0,8,8,1,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,2,8,80502005,Vodou
Vodou,158711,2,2,0,0,0,0,0,1,0,0,10,0,9,9,0,10,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,5,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,1,1,0,10,1,1,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,8,80502005,Vodou
Vodou,160017,2,2,0,0,0,0,0,1,0,0,5,0,7,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,6,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,3,8,4,0,3,3,2,5,5,5,4,3,5,0,0,6,1,2,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,4,8,80502005,Vodou
Vodou,158132,2,1,0,0,0,0,0,1,0,0,10,0,10,10,0,9,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,5,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,4,10,5,5,0,3,10,5,10,10,4,7,1,3,0,0,10,2,1,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,8,80502005,Vodou
Vodou,159771,1,2,0,0,0,0,0,1,0,0,10,0,10,10,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,5,0,5,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,7,4,5,0,5,3,6,4,7,3,7,2,5,0,0,3,4,2,0,0,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,2,8,80502005,Vodou
Vodou,158394,4,3,0,0,0,0,0,1,0,0,10,0,4,4,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,10,5,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,1,1,1,0,9,1,1,1,1,1,1,1,1,0,0,3,7,2,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,8,80502005,Vodou
Vodou,159216,1,2,0,0,0,0,0,1,0,0,9,0,4,4,0,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,5,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,1,4,1,0,10,1,1,1,1,1,1,1,1,0,0,9,4,2,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,8,80502005,Vodou
Vodou,159890,3,2,0,0,0,0,0,1,0,0,10,0,8,8,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,5,0,4,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,7,6,10,3,0,1,7,6,1,5,1,3,1,2,0,0,10,3,1,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,8,80502005,Vodou
Vodou,158179,3,1,0,0,0,0,0,1,0,0,10,0,4,4,0,3,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,7,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,10,5,10,6,0,8,10,10,2,1,5,5,1,1,0,0,10,2,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,8,80502005,Vodou
Vodou,159774,1,2,0,0,0,0,0,1,0,0,1,0,10,10,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,5,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,1,3,2,1,0,9,6,2,3,4,1,4,1,1,0,0,4,4,2,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,8,80502005,Vodou
